Chr	Tajima
Transcript_89252	-0.259369
Transcript_89253	-1.314240
Transcript_89254	-1.159141
Transcript_89255	-1.059107
Transcript_89256	-0.167922
Transcript_89257	-0.229206
Transcript_89258	-0.137640
Transcript_89259	-0.913302
Transcript_89260	-1.167577
Transcript_89261	-0.713061
Transcript_89262	0.089989
Transcript_89263	0.571330
Transcript_89264	-1.175690
Transcript_89265	-0.858527
Transcript_89266	-1.158526
Transcript_89267	-0.723213
Transcript_89268	0.197424
Transcript_89269	0.029904
Transcript_89270	0.043728
Transcript_89271	-1.511471
Transcript_89272	-0.849813
Transcript_89273	-0.581954
Transcript_89274	-0.901506
Transcript_89275	1.063483
Transcript_89276	-1.267009
Transcript_89277	-0.773534
Transcript_89278	0.113484
Transcript_89279	-0.793802
Transcript_89280	-0.488004
Transcript_89281	-0.138374
Transcript_89282	-1.278438
Transcript_89283	-0.173561
Transcript_89284	-0.876221
Transcript_89285	-1.576586
Transcript_89286	-0.086306
Transcript_89287	-0.004872
Transcript_89288	-1.211299
Transcript_89289	-0.579864
Transcript_89290	-0.437610
Transcript_89291	-0.602518
Transcript_89292	-0.791004
Transcript_89293	0.207846
Transcript_89294	-0.380896
Transcript_89295	-0.380896
Transcript_89296	-0.209011
Transcript_89297	-1.461433
Transcript_89298	-0.836384
Transcript_89299	-0.497051
Transcript_89300	-1.071388
Transcript_89301	-0.729070
Transcript_89302	-1.087371
Transcript_89303	-0.389413
Transcript_89304	-0.294633
Transcript_89305	-0.640653
Transcript_89306	-1.052347
Transcript_89307	-1.104980
Transcript_89308	-1.227627
Transcript_89309	-0.402803
Transcript_89310	-1.573212
Transcript_89311	-0.516637
Transcript_89312	-0.666700
Transcript_89313	0.174205
Transcript_89314	0.161560
Transcript_89315	-0.305449
Transcript_89316	-0.665840
Transcript_89317	-1.145405
Transcript_89318	0.068796
Transcript_89319	0.477325
Transcript_89320	-0.008321
Transcript_89321	-1.082571
Transcript_89322	0.201802
Transcript_89323	-0.118863
Transcript_89324	-0.886650
Transcript_89325	-0.926078
Transcript_89326	-0.543468
Transcript_89328	-0.757458
Transcript_89329	-0.192404
Transcript_89330	-1.553227
Transcript_89331	-0.478660
Transcript_89332	-0.980530
Transcript_89333	-1.683737
Transcript_89334	-0.987344
Transcript_89335	-1.031397
Transcript_89336	-0.292553
Transcript_89337	-0.620167
Transcript_89338	-1.500194
Transcript_89339	0.123719
Transcript_89340	-0.323473
Transcript_89341	-1.284855
Transcript_89342	-1.948322
Transcript_89343	-1.479509
Transcript_89344	-1.196421
Transcript_89345	-1.218709
Transcript_89346	-0.838176
Transcript_89347	-0.942679
Transcript_89348	0.529323
Transcript_89349	-0.154152
Transcript_89350	-0.467922
Transcript_89351	-0.491354
Transcript_89352	-1.020400
Transcript_89353	-1.208459
Transcript_89354	0.412112
Transcript_89355	-1.154256
Transcript_89356	-1.495982
Transcript_89357	-0.584133
Transcript_89358	-0.804691
Transcript_89359	-0.380896
Transcript_89360	-1.444907
Transcript_89361	0.003132
Transcript_89362	-0.834628
Transcript_89363	0.536231
Transcript_89364	-1.901228
Transcript_89365	-1.072461
Transcript_89366	-0.926869
Transcript_89367	-1.753224
Transcript_89368	-0.273233
Transcript_89369	-1.132809
Transcript_89370	-0.623876
Transcript_89371	-0.935231
Transcript_89372	-2.097101
Transcript_89373	0.308646
Transcript_89374	-0.735275
Transcript_89375	-0.521560
Transcript_89376	-0.804290
Transcript_89377	-0.717423
Transcript_89378	-0.548979
Transcript_89379	-1.213684
Transcript_89380	-0.429809
Transcript_89381	-1.219108
Transcript_89382	-0.165565
Transcript_89383	-0.641592
Transcript_89384	1.159791
Transcript_89386	0.260329
Transcript_89387	-0.642358
Transcript_89388	-0.617541
Transcript_89389	-0.880750
Transcript_89390	-0.175278
Transcript_89391	0.468625
Transcript_89392	-0.682868
Transcript_89393	-0.980103
Transcript_89394	0.267057
Transcript_89395	-0.712716
Transcript_89396	-0.799018
Transcript_89397	-0.520616
Transcript_89398	-0.023770
Transcript_89400	-0.923924
Transcript_89401	-0.229238
Transcript_89402	-0.949365
Transcript_89403	0.243806
Transcript_89404	-0.872277
Transcript_89405	-0.815429
Transcript_89406	-1.370175
Transcript_89407	-0.457257
Transcript_89408	-1.576229
Transcript_89409	-0.422232
Transcript_89410	-0.773444
Transcript_89411	-0.535973
Transcript_89412	-0.670759
Transcript_89413	0.059610
Transcript_89414	-0.777182
Transcript_89415	-0.773486
Transcript_89416	-0.229240
Transcript_89417	-0.158586
Transcript_89418	-0.821273
Transcript_89419	0.458110
Transcript_89420	-0.218882
Transcript_89421	-1.060022
Transcript_89422	-0.695779
Transcript_89423	-0.219234
Transcript_89424	-0.465479
Transcript_89425	-1.499214
Transcript_89426	-0.412125
Transcript_89427	-0.920986
Transcript_89428	-0.453835
Transcript_89430	-1.500084
Transcript_89431	-0.776123
Transcript_89432	-0.523288
Transcript_89433	-0.932680
Transcript_89434	-0.626995
Transcript_89435	-0.245127
Transcript_89436	-0.785390
Transcript_89437	-0.962024
Transcript_89438	-0.882698
Transcript_89439	-0.915146
Transcript_89440	-0.938255
Transcript_89441	-0.473885
Transcript_89442	-1.554865
Transcript_89443	-0.694678
Transcript_89444	-0.446680
Transcript_89445	-1.066709
Transcript_89446	-0.004761
Transcript_89447	-0.808872
Transcript_89448	-0.614214
Transcript_89449	-0.763784
Transcript_89450	-0.679601
Transcript_89451	-0.370313
Transcript_89452	-0.773981
Transcript_89453	-0.992772
Transcript_89454	-0.277353
Transcript_89455	-1.394939
Transcript_89456	-0.383555
Transcript_89457	-0.196986
Transcript_89458	-0.585474
Transcript_89459	-0.353011
Transcript_89460	-0.458506
Transcript_89461	-1.043791
Transcript_89462	-0.400668
Transcript_89463	-0.940046
Transcript_89464	-0.807249
Transcript_89465	-0.508590
Transcript_89466	-0.910698
Transcript_89467	-0.738117
Transcript_89469	-0.752112
Transcript_89470	-0.564499
Transcript_89471	-1.026642
Transcript_89472	-1.447249
Transcript_89473	-0.407569
Transcript_89474	-0.536368
Transcript_89475	-0.921421
Transcript_89476	-1.124809
Transcript_89477	-0.824934
Transcript_89478	0.265764
Transcript_89479	-1.450213
Transcript_89480	-1.786496
Transcript_89481	0.179278
Transcript_89482	1.305355
Transcript_89483	-0.295297
Transcript_89484	-0.225087
Transcript_89485	-1.150316
Transcript_89486	-0.680701
Transcript_89487	0.428194
Transcript_89488	-0.102159
Transcript_89489	0.177686
Transcript_89490	-0.903705
Transcript_89491	0.167499
Transcript_89492	-0.975387
Transcript_89493	-0.445219
Transcript_89494	-1.792960
Transcript_89495	-1.330810
Transcript_89496	-1.103780
Transcript_89497	-0.886215
Transcript_89498	-0.987308
Transcript_89499	0.851964
Transcript_89500	0.662146
Transcript_89501	-1.334288
Transcript_89502	-0.810684
Transcript_89503	-1.038438
Transcript_89504	0.644139
Transcript_89505	-0.814599
Transcript_89506	-0.618164
Transcript_89507	-1.289317
Transcript_89508	0.519991
Transcript_89509	-0.548906
Transcript_89510	-0.397261
Transcript_89511	-0.155144
Transcript_89512	-0.423146
Transcript_89513	-0.652538
Transcript_89514	0.389081
Transcript_89515	-0.596456
Transcript_89516	-0.611932
Transcript_89517	-0.880122
Transcript_89518	0.929083
Transcript_89519	0.636076
Transcript_89520	-1.735325
Transcript_89521	-0.097469
Transcript_89522	-0.068483
Transcript_89523	-0.970285
Transcript_89524	0.116669
Transcript_89525	-0.923582
Transcript_89526	0.137094
Transcript_89527	-0.605430
Transcript_89528	-1.296361
Transcript_89529	0.119145
Transcript_89530	-1.583853
Transcript_89531	-1.299356
Transcript_89532	-0.720841
Transcript_89534	-0.399453
Transcript_89535	-0.603980
Transcript_89536	-1.292297
Transcript_89537	0.290436
Transcript_89538	0.305516
Transcript_89539	-0.381592
Transcript_89540	0.227574
Transcript_89541	-0.178737
Transcript_89542	-0.924644
Transcript_89543	-1.113285
Transcript_89544	-0.064542
Transcript_89545	-1.409716
Transcript_89546	-1.482700
Transcript_89547	-0.692243
Transcript_89548	-1.236287
Transcript_89551	-0.682283
Transcript_89552	0.240701
Transcript_89553	0.469311
Transcript_89554	-0.726303
Transcript_89555	-0.507006
Transcript_89556	0.244132
Transcript_89557	-0.761063
Transcript_89558	-0.904971
Transcript_89559	-1.968080
Transcript_89560	-2.251215
Transcript_89561	-0.842543
Transcript_89562	-0.463532
Transcript_89563	-0.201638
Transcript_89564	-1.052853
Transcript_89565	-1.283145
Transcript_89566	-0.463035
Transcript_89567	-0.499181
Transcript_89568	-0.230060
Transcript_89569	-0.796084
Transcript_89570	-1.153798
Transcript_89571	-0.258641
Transcript_89572	0.235470
Transcript_89573	-0.958157
Transcript_89574	-0.374680
Transcript_89575	-0.462838
Transcript_89576	-1.048811
Transcript_89577	-0.381646
Transcript_89578	-1.277815
Transcript_89579	-0.073858
Transcript_89580	-1.041723
Transcript_89581	-0.518743
Transcript_89582	1.236873
Transcript_89583	-0.562743
Transcript_89584	0.302626
Transcript_89585	-0.674014
Transcript_89586	0.084160
Transcript_89587	-0.892512
Transcript_89588	-0.056550
Transcript_89589	-0.426503
Transcript_89590	-1.584008
Transcript_89592	-0.368682
Transcript_89593	-1.013917
Transcript_89594	-0.154986
Transcript_89595	-2.188148
Transcript_89596	-0.131909
Transcript_89597	-1.523196
Transcript_89598	-0.103603
Transcript_89599	-0.797144
Transcript_89600	-1.229407
Transcript_89601	-1.560344
Transcript_89602	-1.312246
Transcript_89603	-1.012385
Transcript_89604	-0.214350
Transcript_89605	-0.965270
Transcript_89606	0.038485
Transcript_89607	-0.453868
Transcript_89608	0.040193
Transcript_89609	-0.497864
Transcript_89610	-0.799294
Transcript_89611	-1.083708
Transcript_89612	-1.034530
Transcript_89613	-0.394611
Transcript_89614	-0.730552
Transcript_89615	-0.680120
Transcript_89616	-0.229822
Transcript_89617	-0.330953
Transcript_89618	-0.559420
Transcript_89619	-0.359083
Transcript_89620	-0.444552
Transcript_89621	-0.229235
Transcript_89622	-1.432963
Transcript_89623	0.656441
Transcript_89624	-1.069519
Transcript_89625	-0.208186
Transcript_89626	-1.303098
Transcript_89627	-0.839705
Transcript_89628	-1.185105
Transcript_89629	-0.585677
Transcript_89630	-0.572149
Transcript_89631	-0.305072
Transcript_89632	-1.244239
Transcript_89633	-0.268360
Transcript_89634	1.042082
Transcript_89635	-0.431490
Transcript_89636	-0.710355
Transcript_89637	-0.968855
Transcript_89638	-0.957434
Transcript_89639	-1.576855
Transcript_89640	-0.849037
Transcript_89641	-1.440391
Transcript_89642	0.392283
Transcript_89643	-1.066585
Transcript_89644	-0.644330
Transcript_89645	-0.589426
Transcript_89646	-1.347714
Transcript_89647	-0.815141
Transcript_89648	-0.735031
Transcript_89649	0.730452
Transcript_89650	-1.781283
Transcript_89651	-0.752260
Transcript_89652	-0.311552
Transcript_89653	0.942591
Transcript_89654	-0.762317
Transcript_89655	-1.370064
Transcript_89656	-0.907297
Transcript_89657	1.232097
Transcript_89658	-0.473474
Transcript_89659	0.622984
Transcript_89660	-0.247064
Transcript_89661	-0.373808
Transcript_89662	-1.705751
Transcript_89663	-1.475555
Transcript_89664	-0.727832
Transcript_89665	-0.505403
Transcript_89666	-1.290624
Transcript_89667	-0.796897
Transcript_89668	0.260283
Transcript_89669	-0.575152
Transcript_89670	-1.677464
Transcript_89671	-0.681564
Transcript_89672	-1.048606
Transcript_89673	0.138379
Transcript_89674	-0.966016
Transcript_89675	-0.936624
Transcript_89676	-0.549642
Transcript_89677	-0.219294
Transcript_89678	-0.725737
Transcript_89679	-0.261287
Transcript_89680	-1.640920
Transcript_89681	-0.517396
Transcript_89682	-1.911602
Transcript_89683	-1.584602
Transcript_89684	-0.902337
Transcript_89685	-0.190049
Transcript_89686	0.903132
Transcript_89687	-0.380148
Transcript_89688	0.219701
Transcript_89689	-1.120954
Transcript_89690	0.294955
Transcript_89691	-0.664521
Transcript_89692	-0.716263
Transcript_89693	-0.662420
Transcript_89694	0.098274
Transcript_89695	-0.822038
Transcript_89696	-0.281573
Transcript_89698	-0.830038
Transcript_89699	-2.006336
Transcript_89700	-0.892922
Transcript_89701	-0.387476
Transcript_89702	-0.907149
Transcript_89703	-0.201301
Transcript_89704	-0.994264
Transcript_89705	-0.805814
Transcript_89706	-0.521207
Transcript_89707	-0.391874
Transcript_89708	-0.267514
Transcript_89709	-0.587979
Transcript_89710	-0.865025
Transcript_89711	0.157237
Transcript_89712	0.791281
Transcript_89713	-0.596279
Transcript_89714	-0.223678
Transcript_89715	1.114514
Transcript_89716	-0.418547
Transcript_89717	-0.580913
Transcript_89718	-0.631877
Transcript_89719	-1.849719
Transcript_89720	-1.724138
Transcript_89721	-1.286521
Transcript_89722	0.147574
Transcript_89723	-1.106976
Transcript_89724	-0.966568
Transcript_89725	-0.475049
Transcript_89726	-0.399627
Transcript_89727	-0.359236
Transcript_89728	-0.386593
Transcript_89729	0.212625
Transcript_89730	0.289718
Transcript_89731	-1.151941
Transcript_89732	-0.367122
Transcript_89733	-0.288119
Transcript_89734	-0.729853
Transcript_89735	-1.056274
Transcript_89736	-1.527857
Transcript_89737	-1.393967
Transcript_89738	-1.833714
Transcript_89739	-0.479318
Transcript_89740	-0.513026
Transcript_89741	-0.951275
Transcript_89742	-1.668559
Transcript_89743	-1.136581
Transcript_89744	0.313134
Transcript_89745	-0.399968
Transcript_89746	0.230879
Transcript_89747	-0.428231
Transcript_89748	0.269993
Transcript_89749	-0.306484
Transcript_89750	-1.355350
Transcript_89751	-0.487715
Transcript_89752	-1.681283
Transcript_89753	-1.016879
Transcript_89754	-0.669921
Transcript_89755	-1.106803
Transcript_89756	-0.130624
Transcript_89757	-0.391906
Transcript_89758	-1.410924
Transcript_89759	-0.579050
Transcript_89760	0.028590
Transcript_89761	1.133159
Transcript_89762	-0.537461
Transcript_89763	-0.724052
Transcript_89764	-0.831114
Transcript_89765	-1.254081
Transcript_89766	-0.963656
Transcript_89767	-1.024816
Transcript_89768	-1.377266
Transcript_89769	-1.149434
Transcript_89770	-1.636694
Transcript_89771	-1.478577
Transcript_89772	0.105016
Transcript_89773	0.232133
Transcript_89774	0.606088
Transcript_89775	-1.678849
Transcript_89776	-0.661636
Transcript_89777	-1.565922
Transcript_89778	-0.738534
Transcript_89779	-0.351940
Transcript_89780	-1.191070
Transcript_89781	-0.726311
Transcript_89782	-0.907794
Transcript_89783	0.450222
Transcript_89784	0.249575
Transcript_89785	-0.238087
Transcript_89786	-1.219307
Transcript_89787	-0.150191
Transcript_89788	1.351523
Transcript_89789	-1.663775
Transcript_89790	-1.580527
Transcript_89791	-0.931491
Transcript_89792	-0.824298
Transcript_89793	-1.529802
Transcript_89794	-1.003465
Transcript_89795	-0.712454
Transcript_89796	0.150296
Transcript_89797	-0.434087
Transcript_89798	-0.240911
Transcript_89799	-1.070583
Transcript_89800	-0.376195
Transcript_89801	-0.462617
Transcript_89802	-1.673189
Transcript_89803	-0.987617
Transcript_89804	-1.800959
Transcript_89805	-0.761237
Transcript_89806	-0.278767
Transcript_89807	-1.546783
Transcript_89808	-0.160260
Transcript_89809	-0.935666
Transcript_89810	-2.010543
Transcript_89811	-0.502493
Transcript_89812	-1.617615
Transcript_89813	-1.736391
Transcript_89814	-2.134731
Transcript_89815	-0.351797
Transcript_89816	-0.939473
Transcript_89817	-0.906554
Transcript_89818	-1.060609
Transcript_89819	-0.700252
Transcript_89820	-0.404248
Transcript_89821	-0.243665
Transcript_89822	-1.340651
Transcript_89823	0.108388
Transcript_89824	0.894643
Transcript_89825	-0.427017
Transcript_89826	-1.104929
Transcript_89827	-1.916894
Transcript_89828	-1.535532
Transcript_89829	-0.210130
Transcript_89830	-0.011689
Transcript_89831	-0.803177
Transcript_89832	-0.764091
Transcript_89833	-1.757168
Transcript_89834	-0.896264
Transcript_89835	-0.738629
Transcript_89836	-1.304085
Transcript_89837	0.388847
Transcript_89838	-0.666750
Transcript_89839	-1.723187
Transcript_89840	-0.925189
Transcript_89841	-0.899628
Transcript_89842	-1.087565
Transcript_89843	-0.161850
Transcript_89844	-0.553346
Transcript_89845	-0.471178
Transcript_89846	-0.546223
Transcript_89847	-0.433118
Transcript_89848	-0.572106
Transcript_89849	-1.276070
Transcript_89850	-0.662282
Transcript_89851	0.549168
Transcript_89852	-0.983221
Transcript_89853	-0.464327
Transcript_89854	-0.221854
Transcript_89855	-1.258440
Transcript_89856	-0.709165
Transcript_89857	-1.246991
Transcript_89858	-1.800621
Transcript_89859	-0.847464
Transcript_89860	-0.010533
Transcript_89861	-0.021218
Transcript_89862	-1.021764
Transcript_89863	-0.060776
Transcript_89864	-0.297396
Transcript_89865	-0.343154
Transcript_89866	-0.889246
Transcript_89867	-1.503303
Transcript_89868	-0.125809
Transcript_89869	0.329716
Transcript_89870	0.457749
Transcript_89871	-0.629631
Transcript_89872	-1.132887
Transcript_89873	-1.625858
Transcript_89874	0.462479
Transcript_89875	-1.223506
Transcript_89876	-1.363546
Transcript_89877	-0.835943
Transcript_89878	-0.246781
Transcript_89879	0.058442
Transcript_89880	-0.557267
Transcript_89881	-1.539060
Transcript_89882	-1.158866
Transcript_89883	-0.496240
Transcript_89884	-0.638436
Transcript_89885	-1.133630
Transcript_89886	-0.507913
Transcript_89887	-1.859099
Transcript_89888	-0.571536
Transcript_89889	-1.311166
Transcript_89890	0.079327
Transcript_89891	-0.866945
Transcript_89892	-1.134620
Transcript_89893	-1.236468
Transcript_89894	-1.557195
Transcript_89895	-0.525335
Transcript_89896	-0.869977
Transcript_89897	-1.053365
Transcript_89898	0.110469
Transcript_89899	-1.006710
Transcript_89901	-0.935795
Transcript_89902	-0.252527
Transcript_89903	-0.740250
Transcript_89904	-0.526896
Transcript_89905	-0.393919
Transcript_89906	-0.656690
Transcript_89907	-0.483885
Transcript_89908	-1.003247
Transcript_89909	-0.504370
Transcript_89910	-0.496401
Transcript_89911	0.045791
Transcript_89912	-0.627550
Transcript_89913	-0.755044
Transcript_89914	0.085181
Transcript_89915	-0.783973
Transcript_89916	-1.331137
Transcript_89917	-0.524610
Transcript_89918	0.067128
Transcript_89919	-1.529322
Transcript_89920	-1.319431
Transcript_89921	-0.375784
Transcript_89922	-0.658654
Transcript_89923	-0.280167
Transcript_89924	-0.402374
Transcript_89925	0.645272
Transcript_89926	-1.387666
Transcript_89927	1.352066
Transcript_89928	-1.008690
Transcript_89929	-0.567658
Transcript_89930	-0.356750
Transcript_89931	-0.597034
Transcript_89932	-0.239265
Transcript_89933	-0.654290
Transcript_89934	-0.578150
Transcript_89935	-0.257448
Transcript_89936	-0.955762
Transcript_89937	-0.193225
Transcript_89938	-0.268029
Transcript_89939	0.413388
Transcript_89940	1.122524
Transcript_89941	-2.089846
Transcript_89942	0.169709
Transcript_89943	0.368945
Transcript_89944	-1.433513
Transcript_89945	0.128911
Transcript_89946	0.321983
Transcript_89947	-1.238712
Transcript_89948	-1.247765
Transcript_89949	-0.336322
Transcript_89950	-0.081999
Transcript_89951	-1.320559
Transcript_89952	-0.309523
Transcript_89953	-0.075463
Transcript_89954	-1.373926
Transcript_89955	-1.173847
Transcript_89956	-1.261464
Transcript_89957	-1.693334
Transcript_89958	0.321496
Transcript_89959	-0.763559
Transcript_89960	-0.956170
Transcript_89961	-0.957821
Transcript_89962	-0.681252
Transcript_89963	-0.715502
Transcript_89964	-1.123074
Transcript_89965	-1.136870
Transcript_89966	-1.436291
Transcript_89967	-1.198387
Transcript_89968	0.772292
Transcript_89969	-0.744519
Transcript_89970	0.772798
Transcript_89971	0.685356
Transcript_89972	-0.275145
Transcript_89973	0.140193
Transcript_89974	-0.829446
Transcript_89975	-0.560188
Transcript_89976	-0.791975
Transcript_89977	-0.492100
Transcript_89978	-0.689572
Transcript_89979	-1.357863
Transcript_89980	-1.740665
Transcript_89981	0.090654
Transcript_89982	-1.128662
Transcript_89983	-0.896422
Transcript_89984	-1.586708
Transcript_89985	-1.675806
Transcript_89986	-0.776689
Transcript_89987	1.195108
Transcript_89988	-0.034560
Transcript_89989	-0.306140
Transcript_89990	-1.871427
Transcript_89991	-1.677377
Transcript_89992	-0.925136
Transcript_89993	0.411464
Transcript_89994	-0.201017
Transcript_89995	-0.748844
Transcript_89996	0.757535
Transcript_89997	0.256142
Transcript_89998	-1.184317
Transcript_89999	-1.760380
Transcript_90000	-1.081783
Transcript_90001	-1.516456
Transcript_90002	-0.598169
Transcript_90003	-1.363787
Transcript_90004	-0.942466
Transcript_90005	-1.718823
Transcript_90006	-0.657469
Transcript_90007	-0.208570
Transcript_90008	0.265409
Transcript_90009	0.064016
Transcript_90010	0.035107
Transcript_90011	0.177080
Transcript_90012	-0.296503
Transcript_90013	0.225656
Transcript_90014	-0.345574
Transcript_90015	-0.796083
Transcript_90016	-0.017894
Transcript_90017	0.025717
Transcript_90018	-0.386435
Transcript_90019	-1.246375
Transcript_90020	-0.709449
Transcript_90021	-0.017889
Transcript_90022	0.649924
Transcript_90023	-0.130405
Transcript_90024	-0.531749
Transcript_90025	0.143102
Transcript_90026	-1.052495
Transcript_90027	-0.922054
Transcript_90028	-1.431829
Transcript_90029	-1.002241
Transcript_90030	-0.167250
Transcript_90031	-0.364263
Transcript_90032	-1.050160
Transcript_90033	-1.486127
Transcript_90034	-1.692861
Transcript_90035	-0.993777
Transcript_90036	-0.744585
Transcript_90037	0.046356
Transcript_90038	-1.047496
Transcript_90039	-1.129234
Transcript_90040	-0.083565
Transcript_90041	-0.600589
Transcript_90042	-1.689845
Transcript_90043	-0.467839
Transcript_90044	-0.989939
Transcript_90045	-0.371427
Transcript_90047	-1.810289
Transcript_90048	-0.384494
Transcript_90049	-0.246474
Transcript_90050	0.113344
Transcript_90051	-0.264744
Transcript_90052	0.284807
Transcript_90053	-0.655036
Transcript_90054	-1.185282
Transcript_90055	-0.514381
Transcript_90056	-0.944993
Transcript_90057	-0.649695
Transcript_90058	-0.049374
Transcript_90059	-0.748616
Transcript_90060	-1.129328
Transcript_90061	-0.518770
Transcript_90062	-0.810044
Transcript_90063	-0.622609
Transcript_90064	-0.470070
Transcript_90065	1.093737
Transcript_90066	-1.001260
Transcript_90067	-1.627109
Transcript_90068	-0.111391
Transcript_90069	-1.861073
Transcript_90070	0.155666
Transcript_90071	-0.375532
Transcript_90072	-1.719070
Transcript_90073	-1.264667
Transcript_90074	-0.403739
Transcript_90075	0.144187
Transcript_90076	-0.292231
Transcript_90077	-0.742417
Transcript_90078	-0.388703
Transcript_90079	-1.522689
Transcript_90080	-0.362573
Transcript_90081	0.290489
Transcript_90082	-0.982653
Transcript_90083	0.309323
Transcript_90084	-0.137857
Transcript_90085	-0.676256
Transcript_90086	1.289028
Transcript_90087	0.348406
Transcript_90088	-1.269937
Transcript_90089	-1.553670
Transcript_90090	-0.974952
Transcript_90091	-2.156635
Transcript_90092	-0.336062
Transcript_90093	-0.336073
Transcript_90094	0.737585
Transcript_90095	0.619581
Transcript_90096	-0.528484
Transcript_90097	-0.319607
Transcript_90098	-0.782313
Transcript_90100	-0.942473
Transcript_90101	-0.833698
Transcript_90102	-1.090794
Transcript_90103	-0.566301
Transcript_90104	-0.627451
Transcript_90105	-1.223142
Transcript_90106	0.506145
Transcript_90108	-0.566981
Transcript_90109	-0.495030
Transcript_90110	-0.596557
Transcript_90111	-0.396185
Transcript_90112	0.827569
Transcript_90113	-0.845422
Transcript_90114	-0.080362
Transcript_90115	-1.121190
Transcript_90116	-0.814922
Transcript_90117	0.320756
Transcript_90118	-0.847359
Transcript_90119	0.176793
Transcript_90120	-0.029596
Transcript_90121	-1.434263
Transcript_90122	0.914546
Transcript_90123	-0.175553
Transcript_90124	-2.013008
Transcript_90125	-1.069230
Transcript_90126	0.017072
Transcript_90127	0.143043
Transcript_90128	0.152579
Transcript_90129	-0.415058
Transcript_90130	0.006687
Transcript_90131	-1.366293
Transcript_90133	-0.367717
Transcript_90134	-1.146161
Transcript_90135	-0.761681
Transcript_90136	-0.239466
Transcript_90137	-0.206385
Transcript_90138	-0.532204
Transcript_90139	-1.744187
Transcript_90140	-1.475614
Transcript_90141	0.526287
Transcript_90142	-1.207520
Transcript_90143	-0.367227
Transcript_90144	0.322241
Transcript_90145	-0.190023
Transcript_90146	-0.232510
Transcript_90147	-0.333683
Transcript_90148	-0.173410
Transcript_90149	-1.151039
Transcript_90150	-0.444381
Transcript_90151	-0.132567
Transcript_90152	-0.678616
Transcript_90153	0.594245
Transcript_90154	-0.157429
Transcript_90155	-1.130686
Transcript_90156	-0.328119
Transcript_90157	-1.082351
Transcript_90158	-1.421346
Transcript_90159	-0.817087
Transcript_90160	-0.955023
Transcript_90161	-1.019588
Transcript_90162	-0.543526
Transcript_90163	-0.541505
Transcript_90164	-0.285744
Transcript_90165	1.511965
Transcript_90166	-0.185486
Transcript_90167	-0.734141
Transcript_90168	-0.777212
Transcript_90169	-1.349459
Transcript_90170	-1.179593
Transcript_90171	-0.379567
Transcript_90172	-0.802201
Transcript_90173	-1.681641
Transcript_90174	-0.131892
Transcript_90175	-0.706518
Transcript_90176	-1.883320
Transcript_90177	-0.007002
Transcript_90178	0.015874
Transcript_90179	-1.482748
Transcript_90180	-0.486404
Transcript_90181	-0.673427
Transcript_90182	-0.254941
Transcript_90183	0.186323
Transcript_90184	-0.618605
Transcript_90185	-0.664620
Transcript_90186	0.153257
Transcript_90187	0.777081
Transcript_90188	-0.849766
Transcript_90189	-0.587075
Transcript_90190	-0.745576
Transcript_90191	-0.653835
Transcript_90192	-1.309598
Transcript_90193	-1.367187
Transcript_90194	-0.694179
Transcript_90195	-0.557741
Transcript_90196	-1.077457
Transcript_90197	-0.589224
Transcript_90198	-0.199648
Transcript_90199	-1.037007
Transcript_90200	-1.098199
Transcript_90201	-1.600037
Transcript_90202	-0.417577
Transcript_90203	-0.185188
Transcript_90204	-0.504957
Transcript_90205	-1.091390
Transcript_90206	0.844131
Transcript_90207	-0.822907
Transcript_90208	-1.230141
Transcript_90209	-0.854574
Transcript_90210	-0.204164
Transcript_90211	-0.521298
Transcript_90212	0.365947
Transcript_90213	-1.428674
Transcript_90214	-0.574875
Transcript_90215	-0.556101
Transcript_90216	-0.924703
Transcript_90217	-1.171785
Transcript_90218	0.804686
Transcript_90219	-1.702678
Transcript_90220	-0.464404
Transcript_90221	-1.288372
Transcript_90222	0.791403
Transcript_90223	-1.221980
Transcript_90224	-0.304993
Transcript_90225	-0.457614
Transcript_90226	-0.269718
Transcript_90227	0.061009
Transcript_90228	-1.070853
Transcript_90229	-0.537133
Transcript_90230	0.212984
Transcript_90231	0.120122
Transcript_90232	-0.264779
Transcript_90233	-0.724110
Transcript_90234	-0.680594
Transcript_90235	-1.322299
Transcript_90236	-0.482332
Transcript_90237	-1.623907
Transcript_90238	-1.580352
Transcript_90239	0.297240
Transcript_90240	-0.345576
Transcript_90241	-0.918279
Transcript_90242	-0.486332
Transcript_90243	0.230656
Transcript_90244	-0.379468
Transcript_90245	-1.795573
Transcript_90246	-0.493975
Transcript_90247	-0.256490
Transcript_90248	-0.170805
Transcript_90249	1.323080
Transcript_90250	-0.758717
Transcript_90251	-0.120126
Transcript_90252	-1.118679
Transcript_90253	-0.394932
Transcript_90254	-0.477856
Transcript_90255	-1.137537
Transcript_90256	-1.366167
Transcript_90257	-0.511253
Transcript_90258	-0.550760
Transcript_90259	-0.291827
Transcript_90260	-0.353908
Transcript_90261	-0.981318
Transcript_90262	0.940346
Transcript_90263	-0.526497
Transcript_90264	-1.218118
Transcript_90265	-0.787715
Transcript_90266	-0.875030
Transcript_90267	-1.261638
Transcript_90268	-0.724960
Transcript_90269	-1.095344
Transcript_90270	-1.279853
Transcript_90271	-1.162056
Transcript_90272	-1.148574
Transcript_90273	-0.566545
Transcript_90274	-0.812296
Transcript_90275	-1.265794
Transcript_90276	-1.940276
Transcript_90277	0.007757
